tag,dataset,draw,endpoint,information_regime,removal_kind,rank,fit_removed_energy_fraction,variance_match_abs_error,cohen_kappa,balanced_accuracy,nll,n_units,prediction_sha256,delta_kappa_vs_unchanged,delta_bacc_vs_unchanged,delta_nll_vs_unchanged
released,seedv,7,fresh_head,global_oracle,variance_matched_random,170,0.8775891837957349,0.0,0.21808510638297873,0.37446808510638296,1.5169730981435514,235,93eb3e3c9fcef319057e1cd7bdb825f801229396269af7b2842b5f8f5d440267,0.042553191489361764,0.03404255319148941,-0.08824364294191422
released,seedv,7,exact_head,global_oracle,variance_matched_random,170,0.8775891837957349,0.0,-0.02127659574468077,0.1829787234042553,2.65297596832087,235,73c9e5c0b2dc3bcb22b9f1e2b2255dc4bb6a08ea72d6e26cd2ee9eba5b706c76,-0.19680851063829774,-0.15744680851063825,1.0477592272354042
released,seedv,8,fresh_head,global_oracle,same_rank_random,15,0.029125676341747956,0.0,0.17553191489361697,0.3404255319148936,1.6509053910601073,235,d70361d7989c3c2f20ca81eecd77ed5d8c35548304bc42a7e041b9dfec81e583,0.0,5.551115123125783e-17,0.045688649974641615
released,seedv,8,exact_head,global_oracle,same_rank_random,15,0.029125676341747956,0.0,0.18085106382978722,0.34468085106382984,1.5855550558799072,235,3b4176f1cd33f11a2d198d1009518dae7ebecce731ea6fc403169e89c5b38313,0.005319148936170248,0.004255319148936287,-0.019661685205558443
released,seedv,8,fresh_head,global_oracle,variance_matched_random,174,0.8775891837957351,2.220446049250313e-16,0.12234042553191493,0.29787234042553196,1.6440147304693113,235,f209fad9a72b64c4b211ed7d20d91b80359d905b6bd389beb686018cbef1a236,-0.05319148936170204,-0.0425531914893616,0.03879798938384571
released,seedv,8,exact_head,global_oracle,variance_matched_random,174,0.8775891837957351,2.220446049250313e-16,-0.037234042553191404,0.1702127659574468,3.003550735047409,235,6cf5c1f30df8e6ead8fb19cea0447aae57d873958da8e3bd5f2b6dad90b6064a,-0.21276595744680837,-0.17021276595744675,1.3983339939619432
released,seedv,9,fresh_head,global_oracle,same_rank_random,15,0.04875533761841378,0.0,0.1436170212765957,0.3148936170212766,1.618122128546139,235,fe9bf2b0c5182189bf176fb35563092fe35da156eef9403b112620d5dec282b5,-0.03191489361702127,-0.025531914893616947,0.012905387460673268
released,seedv,9,exact_head,global_oracle,same_rank_random,15,0.04875533761841378,0.0,0.15957446808510634,0.32765957446808514,1.6044773895429807,235,5000a3fbcf6b8a8edb8d11934ce399e3dfe4343aa7515011dd8e9075dc272e6f,-0.015957446808510634,-0.012765957446808418,-0.0007393515424849451
released,seedv,9,fresh_head,global_oracle,variance_matched_random,168,0.8775891837957351,2.220446049250313e-16,0.14893617021276595,0.3191489361702128,1.6258455563417977,235,54f95755b8f8cc3eec2849209eee31a33bb3bbb3be9527cd537d42d533236964,-0.02659574468085102,-0.02127659574468077,0.02062881525633209
released,seedv,9,exact_head,global_oracle,variance_matched_random,168,0.8775891837957351,2.220446049250313e-16,-0.015957446808510634,0.18723404255319148,3.2264049036447195,235,8b6ca7f6ca401ab2c9431bac1f35f9c2c2773e1d82078abbf186954d234a30d9,-0.1914893617021276,-0.15319148936170207,1.621188162559254
