budget,endpoint,order,component,component_code,mean_marginal_gain
full-construction,continuous_joint_utility,N->E->U->G->S,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,N->E->S->U->G,shared_target_calibration,S,0.0084792776165469
full-construction,continuous_joint_utility,N->E->S->G->U,shared_target_calibration,S,0.0084792776165469
full-construction,continuous_joint_utility,N->E->G->U->S,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,N->E->G->S->U,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,N->U->E->S->G,shared_target_calibration,S,-0.0004818973567340463
full-construction,continuous_joint_utility,N->U->E->G->S,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,N->U->S->E->G,shared_target_calibration,S,-0.16666666666666666
full-construction,continuous_joint_utility,N->U->S->G->E,shared_target_calibration,S,-0.16666666666666666
full-construction,continuous_joint_utility,N->U->G->E->S,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,N->U->G->S->E,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,N->S->E->U->G,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,N->S->E->G->U,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,N->S->U->E->G,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,N->S->U->G->E,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,N->S->G->E->U,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,N->S->G->U->E,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,N->G->E->U->S,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,N->G->E->S->U,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,N->G->U->E->S,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,N->G->U->S->E,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,N->G->S->E->U,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,N->G->S->U->E,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,E->N->U->S->G,shared_target_calibration,S,-0.0004818973567340463
full-construction,continuous_joint_utility,E->N->U->G->S,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,E->N->S->U->G,shared_target_calibration,S,0.0084792776165469
full-construction,continuous_joint_utility,E->N->S->G->U,shared_target_calibration,S,0.0084792776165469
full-construction,continuous_joint_utility,E->N->G->U->S,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,E->N->G->S->U,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,E->U->N->S->G,shared_target_calibration,S,-0.0004818973567340463
full-construction,continuous_joint_utility,E->U->N->G->S,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,E->U->S->N->G,shared_target_calibration,S,-0.0004818973567340463
full-construction,continuous_joint_utility,E->U->S->G->N,shared_target_calibration,S,-0.0004818973567340463
full-construction,continuous_joint_utility,E->U->G->N->S,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,E->U->G->S->N,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,E->S->N->U->G,shared_target_calibration,S,0.0084792776165469
full-construction,continuous_joint_utility,E->S->N->G->U,shared_target_calibration,S,0.0084792776165469
full-construction,continuous_joint_utility,E->S->U->N->G,shared_target_calibration,S,0.0084792776165469
full-construction,continuous_joint_utility,E->S->U->G->N,shared_target_calibration,S,0.0084792776165469
full-construction,continuous_joint_utility,E->S->G->N->U,shared_target_calibration,S,0.0084792776165469
full-construction,continuous_joint_utility,E->S->G->U->N,shared_target_calibration,S,0.0084792776165469
full-construction,continuous_joint_utility,E->G->N->U->S,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,E->G->N->S->U,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,E->G->U->N->S,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,E->G->U->S->N,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,E->G->S->N->U,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,E->G->S->U->N,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,U->N->E->S->G,shared_target_calibration,S,-0.0004818973567340463
full-construction,continuous_joint_utility,U->N->E->G->S,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,U->N->S->E->G,shared_target_calibration,S,-0.16666666666666666
full-construction,continuous_joint_utility,U->N->S->G->E,shared_target_calibration,S,-0.16666666666666666
full-construction,continuous_joint_utility,U->N->G->E->S,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,U->N->G->S->E,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,U->E->N->S->G,shared_target_calibration,S,-0.0004818973567340463
full-construction,continuous_joint_utility,U->E->N->G->S,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,U->E->S->N->G,shared_target_calibration,S,-0.0004818973567340463
full-construction,continuous_joint_utility,U->E->S->G->N,shared_target_calibration,S,-0.0004818973567340463
full-construction,continuous_joint_utility,U->E->G->N->S,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,U->E->G->S->N,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,U->S->N->E->G,shared_target_calibration,S,-0.16666666666666666
full-construction,continuous_joint_utility,U->S->N->G->E,shared_target_calibration,S,-0.16666666666666666
full-construction,continuous_joint_utility,U->S->E->N->G,shared_target_calibration,S,-0.16666666666666666
full-construction,continuous_joint_utility,U->S->E->G->N,shared_target_calibration,S,-0.16666666666666666
full-construction,continuous_joint_utility,U->S->G->N->E,shared_target_calibration,S,-0.16666666666666666
full-construction,continuous_joint_utility,U->S->G->E->N,shared_target_calibration,S,-0.16666666666666666
full-construction,continuous_joint_utility,U->G->N->E->S,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,U->G->N->S->E,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,U->G->E->N->S,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,U->G->E->S->N,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,U->G->S->N->E,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,U->G->S->E->N,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,S->N->E->U->G,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,S->N->E->G->U,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,S->N->U->E->G,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,S->N->U->G->E,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,S->N->G->E->U,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,S->N->G->U->E,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,S->E->N->U->G,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,S->E->N->G->U,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,S->E->U->N->G,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,S->E->U->G->N,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,S->E->G->N->U,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,S->E->G->U->N,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,S->U->N->E->G,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,S->U->N->G->E,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,S->U->E->N->G,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,S->U->E->G->N,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,S->U->G->N->E,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,S->U->G->E->N,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,S->G->N->E->U,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,S->G->N->U->E,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,S->G->E->N->U,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,S->G->E->U->N,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,S->G->U->N->E,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,S->G->U->E->N,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,G->N->E->U->S,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,G->N->E->S->U,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,G->N->U->E->S,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,G->N->U->S->E,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,G->N->S->E->U,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,G->N->S->U->E,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,G->E->N->U->S,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,G->E->N->S->U,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,G->E->U->N->S,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,G->E->U->S->N,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,G->E->S->N->U,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,G->E->S->U->N,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,G->U->N->E->S,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,G->U->N->S->E,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,G->U->E->N->S,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,G->U->E->S->N,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,G->U->S->N->E,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,G->U->S->E->N,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,G->S->N->E->U,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,G->S->N->U->E,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,G->S->E->N->U,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,G->S->E->U->N,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,G->S->U->N->E,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,G->S->U->E->N,shared_target_calibration,S,0.0
full-construction,continuous_joint_utility,N->E->U->S->G,utility_mismatch,U,0.06192419244512485
full-construction,continuous_joint_utility,N->E->U->G->S,utility_mismatch,U,0.06192419244512485
full-construction,continuous_joint_utility,N->E->S->U->G,utility_mismatch,U,0.052963017471843905
full-construction,continuous_joint_utility,N->E->S->G->U,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,N->E->G->U->S,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,N->E->G->S->U,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,N->U->E->S->G,utility_mismatch,U,0.3333333333333333
full-construction,continuous_joint_utility,N->U->E->G->S,utility_mismatch,U,0.3333333333333333
full-construction,continuous_joint_utility,N->U->S->E->G,utility_mismatch,U,0.3333333333333333
full-construction,continuous_joint_utility,N->U->S->G->E,utility_mismatch,U,0.3333333333333333
full-construction,continuous_joint_utility,N->U->G->E->S,utility_mismatch,U,0.3333333333333333
full-construction,continuous_joint_utility,N->U->G->S->E,utility_mismatch,U,0.3333333333333333
full-construction,continuous_joint_utility,N->S->E->U->G,utility_mismatch,U,0.052963017471843905
full-construction,continuous_joint_utility,N->S->E->G->U,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,N->S->U->E->G,utility_mismatch,U,0.16666666666666666
full-construction,continuous_joint_utility,N->S->U->G->E,utility_mismatch,U,0.16666666666666666
full-construction,continuous_joint_utility,N->S->G->E->U,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,N->S->G->U->E,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,N->G->E->U->S,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,N->G->E->S->U,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,N->G->U->E->S,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,N->G->U->S->E,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,N->G->S->E->U,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,N->G->S->U->E,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,E->N->U->S->G,utility_mismatch,U,0.06192419244512485
full-construction,continuous_joint_utility,E->N->U->G->S,utility_mismatch,U,0.06192419244512485
full-construction,continuous_joint_utility,E->N->S->U->G,utility_mismatch,U,0.052963017471843905
full-construction,continuous_joint_utility,E->N->S->G->U,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,E->N->G->U->S,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,E->N->G->S->U,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,E->U->N->S->G,utility_mismatch,U,0.06192419244512485
full-construction,continuous_joint_utility,E->U->N->G->S,utility_mismatch,U,0.06192419244512485
full-construction,continuous_joint_utility,E->U->S->N->G,utility_mismatch,U,0.06192419244512485
full-construction,continuous_joint_utility,E->U->S->G->N,utility_mismatch,U,0.06192419244512485
full-construction,continuous_joint_utility,E->U->G->N->S,utility_mismatch,U,0.06192419244512485
full-construction,continuous_joint_utility,E->U->G->S->N,utility_mismatch,U,0.06192419244512485
full-construction,continuous_joint_utility,E->S->N->U->G,utility_mismatch,U,0.052963017471843905
full-construction,continuous_joint_utility,E->S->N->G->U,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,E->S->U->N->G,utility_mismatch,U,0.052963017471843905
full-construction,continuous_joint_utility,E->S->U->G->N,utility_mismatch,U,0.052963017471843905
full-construction,continuous_joint_utility,E->S->G->N->U,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,E->S->G->U->N,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,E->G->N->U->S,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,E->G->N->S->U,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,E->G->U->N->S,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,E->G->U->S->N,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,E->G->S->N->U,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,E->G->S->U->N,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,U->N->E->S->G,utility_mismatch,U,0.3333333333333333
full-construction,continuous_joint_utility,U->N->E->G->S,utility_mismatch,U,0.3333333333333333
full-construction,continuous_joint_utility,U->N->S->E->G,utility_mismatch,U,0.3333333333333333
full-construction,continuous_joint_utility,U->N->S->G->E,utility_mismatch,U,0.3333333333333333
full-construction,continuous_joint_utility,U->N->G->E->S,utility_mismatch,U,0.3333333333333333
full-construction,continuous_joint_utility,U->N->G->S->E,utility_mismatch,U,0.3333333333333333
full-construction,continuous_joint_utility,U->E->N->S->G,utility_mismatch,U,0.3333333333333333
full-construction,continuous_joint_utility,U->E->N->G->S,utility_mismatch,U,0.3333333333333333
full-construction,continuous_joint_utility,U->E->S->N->G,utility_mismatch,U,0.3333333333333333
full-construction,continuous_joint_utility,U->E->S->G->N,utility_mismatch,U,0.3333333333333333
full-construction,continuous_joint_utility,U->E->G->N->S,utility_mismatch,U,0.3333333333333333
full-construction,continuous_joint_utility,U->E->G->S->N,utility_mismatch,U,0.3333333333333333
full-construction,continuous_joint_utility,U->S->N->E->G,utility_mismatch,U,0.3333333333333333
full-construction,continuous_joint_utility,U->S->N->G->E,utility_mismatch,U,0.3333333333333333
full-construction,continuous_joint_utility,U->S->E->N->G,utility_mismatch,U,0.3333333333333333
full-construction,continuous_joint_utility,U->S->E->G->N,utility_mismatch,U,0.3333333333333333
full-construction,continuous_joint_utility,U->S->G->N->E,utility_mismatch,U,0.3333333333333333
full-construction,continuous_joint_utility,U->S->G->E->N,utility_mismatch,U,0.3333333333333333
full-construction,continuous_joint_utility,U->G->N->E->S,utility_mismatch,U,0.3333333333333333
full-construction,continuous_joint_utility,U->G->N->S->E,utility_mismatch,U,0.3333333333333333
full-construction,continuous_joint_utility,U->G->E->N->S,utility_mismatch,U,0.3333333333333333
full-construction,continuous_joint_utility,U->G->E->S->N,utility_mismatch,U,0.3333333333333333
full-construction,continuous_joint_utility,U->G->S->N->E,utility_mismatch,U,0.3333333333333333
full-construction,continuous_joint_utility,U->G->S->E->N,utility_mismatch,U,0.3333333333333333
full-construction,continuous_joint_utility,S->N->E->U->G,utility_mismatch,U,0.052963017471843905
full-construction,continuous_joint_utility,S->N->E->G->U,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,S->N->U->E->G,utility_mismatch,U,0.16666666666666666
full-construction,continuous_joint_utility,S->N->U->G->E,utility_mismatch,U,0.16666666666666666
full-construction,continuous_joint_utility,S->N->G->E->U,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,S->N->G->U->E,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,S->E->N->U->G,utility_mismatch,U,0.052963017471843905
full-construction,continuous_joint_utility,S->E->N->G->U,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,S->E->U->N->G,utility_mismatch,U,0.052963017471843905
full-construction,continuous_joint_utility,S->E->U->G->N,utility_mismatch,U,0.052963017471843905
full-construction,continuous_joint_utility,S->E->G->N->U,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,S->E->G->U->N,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,S->U->N->E->G,utility_mismatch,U,0.16666666666666666
full-construction,continuous_joint_utility,S->U->N->G->E,utility_mismatch,U,0.16666666666666666
full-construction,continuous_joint_utility,S->U->E->N->G,utility_mismatch,U,0.16666666666666666
full-construction,continuous_joint_utility,S->U->E->G->N,utility_mismatch,U,0.16666666666666666
full-construction,continuous_joint_utility,S->U->G->N->E,utility_mismatch,U,0.16666666666666666
full-construction,continuous_joint_utility,S->U->G->E->N,utility_mismatch,U,0.16666666666666666
full-construction,continuous_joint_utility,S->G->N->E->U,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,S->G->N->U->E,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,S->G->E->N->U,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,S->G->E->U->N,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,S->G->U->N->E,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,S->G->U->E->N,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,G->N->E->U->S,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,G->N->E->S->U,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,G->N->U->E->S,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,G->N->U->S->E,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,G->N->S->E->U,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,G->N->S->U->E,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,G->E->N->U->S,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,G->E->N->S->U,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,G->E->U->N->S,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,G->E->U->S->N,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,G->E->S->N->U,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,G->E->S->U->N,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,G->U->N->E->S,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,G->U->N->S->E,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,G->U->E->N->S,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,G->U->E->S->N,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,G->U->S->N->E,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,G->U->S->E->N,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,G->S->N->E->U,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,G->S->N->U->E,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,G->S->E->N->U,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,G->S->E->U->N,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,G->S->U->N->E,utility_mismatch,U,0.0
full-construction,continuous_joint_utility,G->S->U->E->N,utility_mismatch,U,0.0
full-construction,primary_joint_good,N->E->U->S->G,extreme_order_geometry,E,0.6027590836292075
full-construction,primary_joint_good,N->E->U->G->S,extreme_order_geometry,E,0.6027590836292075
full-construction,primary_joint_good,N->E->S->U->G,extreme_order_geometry,E,0.6027590836292075
full-construction,primary_joint_good,N->E->S->G->U,extreme_order_geometry,E,0.6027590836292075
full-construction,primary_joint_good,N->E->G->U->S,extreme_order_geometry,E,0.6027590836292075
full-construction,primary_joint_good,N->E->G->S->U,extreme_order_geometry,E,0.6027590836292075
full-construction,primary_joint_good,N->U->E->S->G,extreme_order_geometry,E,0.24850149333234942
full-construction,primary_joint_good,N->U->E->G->S,extreme_order_geometry,E,0.24850149333234942
full-construction,primary_joint_good,N->U->S->E->G,extreme_order_geometry,E,0.5172428715702165
full-construction,primary_joint_good,N->U->S->G->E,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,N->U->G->E->S,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,N->U->G->S->E,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,N->S->E->U->G,extreme_order_geometry,E,0.6998239154960071
full-construction,primary_joint_good,N->S->E->G->U,extreme_order_geometry,E,0.6998239154960071
full-construction,primary_joint_good,N->S->U->E->G,extreme_order_geometry,E,0.5172428715702165
full-construction,primary_joint_good,N->S->U->G->E,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,N->S->G->E->U,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,N->S->G->U->E,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,N->G->E->U->S,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,N->G->E->S->U,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,N->G->U->E->S,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,N->G->U->S->E,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,N->G->S->E->U,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,N->G->S->U->E,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,E->N->U->S->G,extreme_order_geometry,E,0.6027590836292075
full-construction,primary_joint_good,E->N->U->G->S,extreme_order_geometry,E,0.6027590836292075
full-construction,primary_joint_good,E->N->S->U->G,extreme_order_geometry,E,0.6027590836292075
full-construction,primary_joint_good,E->N->S->G->U,extreme_order_geometry,E,0.6027590836292075
full-construction,primary_joint_good,E->N->G->U->S,extreme_order_geometry,E,0.6027590836292075
full-construction,primary_joint_good,E->N->G->S->U,extreme_order_geometry,E,0.6027590836292075
full-construction,primary_joint_good,E->U->N->S->G,extreme_order_geometry,E,0.6027590836292075
full-construction,primary_joint_good,E->U->N->G->S,extreme_order_geometry,E,0.6027590836292075
full-construction,primary_joint_good,E->U->S->N->G,extreme_order_geometry,E,0.6027590836292075
full-construction,primary_joint_good,E->U->S->G->N,extreme_order_geometry,E,0.6027590836292075
full-construction,primary_joint_good,E->U->G->N->S,extreme_order_geometry,E,0.6027590836292075
full-construction,primary_joint_good,E->U->G->S->N,extreme_order_geometry,E,0.6027590836292075
full-construction,primary_joint_good,E->S->N->U->G,extreme_order_geometry,E,0.6027590836292075
full-construction,primary_joint_good,E->S->N->G->U,extreme_order_geometry,E,0.6027590836292075
full-construction,primary_joint_good,E->S->U->N->G,extreme_order_geometry,E,0.6027590836292075
full-construction,primary_joint_good,E->S->U->G->N,extreme_order_geometry,E,0.6027590836292075
full-construction,primary_joint_good,E->S->G->N->U,extreme_order_geometry,E,0.6027590836292075
full-construction,primary_joint_good,E->S->G->U->N,extreme_order_geometry,E,0.6027590836292075
full-construction,primary_joint_good,E->G->N->U->S,extreme_order_geometry,E,0.6027590836292075
full-construction,primary_joint_good,E->G->N->S->U,extreme_order_geometry,E,0.6027590836292075
full-construction,primary_joint_good,E->G->U->N->S,extreme_order_geometry,E,0.6027590836292075
full-construction,primary_joint_good,E->G->U->S->N,extreme_order_geometry,E,0.6027590836292075
full-construction,primary_joint_good,E->G->S->N->U,extreme_order_geometry,E,0.6027590836292075
full-construction,primary_joint_good,E->G->S->U->N,extreme_order_geometry,E,0.6027590836292075
full-construction,primary_joint_good,U->N->E->S->G,extreme_order_geometry,E,0.24850149333234942
full-construction,primary_joint_good,U->N->E->G->S,extreme_order_geometry,E,0.24850149333234942
full-construction,primary_joint_good,U->N->S->E->G,extreme_order_geometry,E,0.5172428715702165
full-construction,primary_joint_good,U->N->S->G->E,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,U->N->G->E->S,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,U->N->G->S->E,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,U->E->N->S->G,extreme_order_geometry,E,0.24850149333234942
full-construction,primary_joint_good,U->E->N->G->S,extreme_order_geometry,E,0.24850149333234942
full-construction,primary_joint_good,U->E->S->N->G,extreme_order_geometry,E,0.24850149333234942
full-construction,primary_joint_good,U->E->S->G->N,extreme_order_geometry,E,0.24850149333234942
full-construction,primary_joint_good,U->E->G->N->S,extreme_order_geometry,E,0.24850149333234942
full-construction,primary_joint_good,U->E->G->S->N,extreme_order_geometry,E,0.24850149333234942
full-construction,primary_joint_good,U->S->N->E->G,extreme_order_geometry,E,0.5172428715702165
full-construction,primary_joint_good,U->S->N->G->E,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,U->S->E->N->G,extreme_order_geometry,E,0.5172428715702165
full-construction,primary_joint_good,U->S->E->G->N,extreme_order_geometry,E,0.5172428715702165
full-construction,primary_joint_good,U->S->G->N->E,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,U->S->G->E->N,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,U->G->N->E->S,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,U->G->N->S->E,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,U->G->E->N->S,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,U->G->E->S->N,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,U->G->S->N->E,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,U->G->S->E->N,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,S->N->E->U->G,extreme_order_geometry,E,0.6998239154960071
full-construction,primary_joint_good,S->N->E->G->U,extreme_order_geometry,E,0.6998239154960071
full-construction,primary_joint_good,S->N->U->E->G,extreme_order_geometry,E,0.5172428715702165
full-construction,primary_joint_good,S->N->U->G->E,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,S->N->G->E->U,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,S->N->G->U->E,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,S->E->N->U->G,extreme_order_geometry,E,0.6998239154960071
full-construction,primary_joint_good,S->E->N->G->U,extreme_order_geometry,E,0.6998239154960071
full-construction,primary_joint_good,S->E->U->N->G,extreme_order_geometry,E,0.6998239154960071
full-construction,primary_joint_good,S->E->U->G->N,extreme_order_geometry,E,0.6998239154960071
full-construction,primary_joint_good,S->E->G->N->U,extreme_order_geometry,E,0.6998239154960071
full-construction,primary_joint_good,S->E->G->U->N,extreme_order_geometry,E,0.6998239154960071
full-construction,primary_joint_good,S->U->N->E->G,extreme_order_geometry,E,0.5172428715702165
full-construction,primary_joint_good,S->U->N->G->E,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,S->U->E->N->G,extreme_order_geometry,E,0.5172428715702165
full-construction,primary_joint_good,S->U->E->G->N,extreme_order_geometry,E,0.5172428715702165
full-construction,primary_joint_good,S->U->G->N->E,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,S->U->G->E->N,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,S->G->N->E->U,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,S->G->N->U->E,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,S->G->E->N->U,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,S->G->E->U->N,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,S->G->U->N->E,extreme_order_geometry,E,0.0
full-construction,primary_joint_good,S->G->U->E->N,extreme_order_geometry,E,0.0
